pasta,arquivo,url
2023/02_Pagamentos_Efetuados_Credor_2023/01_XLSX,02_Pagamentos_Efetuados_Fevereiro_2023.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@a4c1a460-1d60-4f33-bb45-1682f62b2aee
2023/02_Pagamentos_Efetuados_Credor_2023/01_XLSX,03_Pagamentos_Efetuados_Março_2023.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@28fd3755-8e23-4b82-847f-8b9ed91834a9
2023/02_Pagamentos_Efetuados_Credor_2023/01_XLSX,04_Pagamentos_Efetuados_Abril_2023.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@948b2dfe-1192-4c67-adef-6bd38b642a26
2023/02_Pagamentos_Efetuados_Credor_2023/01_XLSX,05_Pagamentos_Efetuados_Maio_2023.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@6e98ca7b-90cb-495a-ab10-3bad875d55fd
2023/02_Pagamentos_Efetuados_Credor_2023/01_XLSX,06_Pagamentos_Efetuados_Junho_2023.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@06b8f93a-1848-4638-9e61-aca5f2759b6e
2023/02_Pagamentos_Efetuados_Credor_2023/01_XLSX,07_Pagamentos_Efetuados_Julho_2023.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@6b457818-ff5b-483b-844f-493d09b87e5b
2023/02_Pagamentos_Efetuados_Credor_2023/01_XLSX,08_Pagamentos_Efetuados_Agosto_2023.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@493cb663-7d87-4de5-8a2c-7056ce3bc9b3
2023/02_Pagamentos_Efetuados_Credor_2023/01_XLSX,09_Pagamentos_Efetuados_Setembro_2023.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@840b4ec5-bc1f-4736-8344-57a8f832853c
2023/02_Pagamentos_Efetuados_Credor_2023/01_XLSX,10_Pagamentos_Efetuados_Outubro_2023.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@5a1dc639-17c7-4025-91ad-64ff28f364a5
2023/02_Pagamentos_Efetuados_Credor_2023/01_XLSX,11_Pagamentos_Efetuados_Novembro_2023.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@f78ced0b-71eb-4645-b96c-3c8ac2e61d9a
2023/02_Pagamentos_Efetuados_Credor_2023/01_XLSX,12_Pagamentos_Efetuados_Dezembro_2023.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@9a30e289-0f80-4384-a11a-52e8ce985894
2023/02_Pagamentos_Efetuados_Credor_2023/02_ODS,01_Pagamentos_Efetuados_Janeiro_2023.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@14a7c854-c8e8-4ea0-b9cd-cc392af04631
2023/02_Pagamentos_Efetuados_Credor_2023/02_ODS,02_Pagamentos_Efetuados_Fevereiro_2023.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@8b848b9f-88d3-4745-b8a6-2ac24ed68c41
2023/02_Pagamentos_Efetuados_Credor_2023/02_ODS,03_Pagamentos_Efetuados_Março_2023.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@2a72ee20-20f7-4250-b6a0-fcc1ce2997bb
2023/02_Pagamentos_Efetuados_Credor_2023/02_ODS,04_Pagamentos_Efetuados_Abril_2023.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@8dcfcdb7-cff0-4bdf-96fc-de453003cacf
2023/02_Pagamentos_Efetuados_Credor_2023/02_ODS,05_Pagamentos_Efetuados_Maio_2023.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@95b4d029-cea9-4edf-bf4c-906aeb5d5f59
2023/02_Pagamentos_Efetuados_Credor_2023/02_ODS,06_Pagamentos_Efetuados_Junho_2023.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@d95bbc4e-57c4-463b-98ad-70d023f3eae7
2023/02_Pagamentos_Efetuados_Credor_2023/02_ODS,07_Pagamentos_Efetuados_Julho_2023.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@73e96e55-9f63-4bc4-866f-90f53bf0f995
2023/02_Pagamentos_Efetuados_Credor_2023/02_ODS,08_Pagamentos_Efetuados_Agosto_2023.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@e51bf91c-9164-433a-bb2d-643ffb8eaf27
2023/02_Pagamentos_Efetuados_Credor_2023/02_ODS,09_Pagamentos_Efetuados_Setembro_2023.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@e7beeec9-82de-4ffc-99db-5e020fff1df1
2023/02_Pagamentos_Efetuados_Credor_2023/02_ODS,10_Pagamentos_Efetuados_Outubro_2023.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@285054b0-38c3-4ec0-bc24-fce0d6632971
2023/02_Pagamentos_Efetuados_Credor_2023/02_ODS,11_Pagamentos_Efetuados_Novembro_2023.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@3a093249-7d3b-4649-b89c-7aa8d14a60eb
2023/02_Pagamentos_Efetuados_Credor_2023/02_ODS,12_Pagamentos_Efetuados_Dezembro_2023.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@b8a96c05-5054-4813-b60f-bb32fd395ded
2023/02_Pagamentos_Efetuados_Credor_2023/03_CSV,01_Pagamentos_Efetuados_Janeiro_2023.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@cb25a8e0-e375-4797-bb37-0d31a9f2782c
2023/02_Pagamentos_Efetuados_Credor_2023/03_CSV,02_Pagamentos_Efetuados_Fevereiro_2023.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@f4a438c7-32da-4220-8669-a189ed5f6b4d
2023/02_Pagamentos_Efetuados_Credor_2023/03_CSV,03_Pagamentos_Efetuados_Março_2023.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@e0f0ebbf-207c-4343-acb4-f1c61d91d439
2023/02_Pagamentos_Efetuados_Credor_2023/03_CSV,04_Pagamentos_Efetuados_Abril_2023.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@c1506659-a97f-4350-a685-a4f136254f24
2023/02_Pagamentos_Efetuados_Credor_2023/03_CSV,05_Pagamentos_Efetuados_Maio_2023.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@a0d43b98-2b2d-45a0-aa03-26d8c3aaab5e
2023/02_Pagamentos_Efetuados_Credor_2023/03_CSV,06_Pagamentos_Efetuados_Junho_2023.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@51301068-a09a-403c-8ee4-e485aa4d94c0
2023/02_Pagamentos_Efetuados_Credor_2023/03_CSV,07_Pagamentos_Efetuados_Julho_2023.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@741c3230-1c27-4245-b060-1ee374b3fa8d
2023/02_Pagamentos_Efetuados_Credor_2023/03_CSV,08_Pagamentos_Efetuados_Agosto_2023.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@1febb257-3442-4ce5-beeb-b721b0c25b03
2023/02_Pagamentos_Efetuados_Credor_2023/03_CSV,09_Pagamentos_Efetuados_Setembro_2023.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@df9293c6-7ce9-4bd6-97fe-e63b1c2504f2
2023/02_Pagamentos_Efetuados_Credor_2023/03_CSV,10_Pagamentos_Efetuados_Outubro_2023.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@b826385e-c6e7-46f2-bd51-cc80bb2d8e51
2023/02_Pagamentos_Efetuados_Credor_2023/03_CSV,11_Pagamentos_Efetuados_Novembro_2023.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@ddbfc698-4953-4af5-b9e0-7cbb84167b78
2023/02_Pagamentos_Efetuados_Credor_2023/03_CSV,12_Pagamentos_Efetuados_Dezembro_2023.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@e2325ad4-aef9-4eab-b178-80e506b3c8f3
